uid,orcid_id,name
0000-0002-0878-0529,0000-0002-0878-0529,Lucia Guerri
0000-0002-0878-735X,0000-0002-0878-735X,Steven M. Schmidt
0000-0002-0879-8024,0000-0002-0879-8024,Qinwei Yu
0000-0002-0880-3057,0000-0002-0880-3057,Christi Masters
0000-0002-0886-3113,0000-0002-0886-3113,Martin Heine
0000-0002-0887-2933,0000-0002-0887-2933,Wenxin  Cui
0000-0002-0889-2707,0000-0002-0889-2707,Charles Eyermann
0000-0002-0889-7700,0000-0002-0889-7700,Patrick Foye
0000-0002-0890-3832,0000-0002-0890-3832,Vibeke Brix Christensen
0000-0002-0892-6364,0000-0002-0892-6364,Yasuhiro Setoguchi
0000-0002-0894-5856,0000-0002-0894-5856,Constantinos Papadias
0000-0002-0898-6279,0000-0002-0898-6279,Angela Corrêa de Freitas-Almeida
0000-0002-0899-3890,0000-0002-0899-3890,
0000-0002-0899-9379,0000-0002-0899-9379,Peter Semrl
0000-0002-0901-720X,0000-0002-0901-720X,Susanne Eggert
0000-0002-0903-494X,0000-0002-0903-494X,Luis Ruano
0000-0002-0904-8145,0000-0002-0904-8145,Leonie Gibson
0000-0002-0905-262X,0000-0002-0905-262X,Anibal M. Medina-Mardones
0000-0002-0905-7594,0000-0002-0905-7594,Eleni Asouti
0000-0002-0906-9894,0000-0002-0906-9894,Alexander Neiman
0000-0002-0908-8091,0000-0002-0908-8091,Xiaoping Tong
0000-0002-0909-4707,0000-0002-0909-4707,Jayawan Wijekoon
0000-0002-0912-2579,0000-0002-0912-2579,Wenbo Yang
0000-0002-0923-8475,0000-0002-0923-8475,Bryan Paulsen
0000-0002-0928-2441,0000-0002-0928-2441,Guilherme Lessa
0000-0002-0930-7346,0000-0002-0930-7346,Stephen Brickley
0000-0002-0930-7346,0000-0002-0930-7346,Stephen Brickley
0000-0002-0932-1690,0000-0002-0932-1690,Gregory Giannone
0000-0002-0933-6411,0000-0002-0933-6411,Estela Sánchez-Rodríguez
0000-0002-0935-6121,0000-0002-0935-6121,Valentin Schmutz
0000-0002-0935-9015,0000-0002-0935-9015,Philipp Haueis
0000-0002-0935-9322,0000-0002-0935-9322,Christos Strydis
0000-0002-0935-9322,0000-0002-0935-9322,Christos Strydis
0000-0002-0936-9774,0000-0002-0936-9774,Jesse Gillis
0000-0002-0936-9774,0000-0002-0936-9774,Jesse Gillis
0000-0002-0936-9774,0000-0002-0936-9774,Jesse Gillis
0000-0002-0936-9774,0000-0002-0936-9774,Jesse Gillis
0000-0002-0939-2659,0000-0002-0939-2659,Vera Hagemann
0000-0002-0941-714X,0000-0002-0941-714X,Meral KAYA SARI
0000-0002-0943-2577,0000-0002-0943-2577,kenneth Rijsdijk
0000-0002-0946-4608,0000-0002-0946-4608,Enrica Paradiso
0000-0002-0946-4608,0000-0002-0946-4608,Enrica Paradiso
0000-0002-0947-8516,0000-0002-0947-8516,Chi Ren
0000-0002-0947-9172,0000-0002-0947-9172,Mathias Böhme
0000-0002-0947-9172,0000-0002-0947-9172,Mathias Böhme
0000-0002-0947-9172,0000-0002-0947-9172,Mathias Böhme
0000-0002-0949-046X,0000-0002-0949-046X,Narsis Kiani
0000-0002-0949-4188,0000-0002-0949-4188,James E Fitzgerald
0000-0002-0950-7460,0000-0002-0950-7460,Yoshiyuki Kubota
0000-0002-0950-7460,0000-0002-0950-7460,Yoshiyuki Kubota
0000-0002-0950-7460,0000-0002-0950-7460,Yoshiyuki Kubota
0000-0002-0950-7460,0000-0002-0950-7460,Yoshiyuki Kubota
0000-0002-0950-7460,0000-0002-0950-7460,Yoshiyuki Kubota
0000-0002-0950-7460,0000-0002-0950-7460,Yoshiyuki Kubota
0000-0002-0950-7460,0000-0002-0950-7460,Yoshiyuki Kubota
0000-0002-0954-4122,0000-0002-0954-4122,David Meaney
0000-0002-0955-526X,0000-0002-0955-526X,Hermona Soreq
0000-0002-0955-526X,0000-0002-0955-526X,Hermona Soreq
0000-0002-0955-526X,0000-0002-0955-526X,Hermona Soreq
0000-0002-0955-5702,0000-0002-0955-5702,Denise Taylor
0000-0002-0955-7791,0000-0002-0955-7791,Yasushi Oginosawa
0000-0002-0958-7181,0000-0002-0958-7181,Liangchao Zou
0000-0002-0958-7595,0000-0002-0958-7595,Keti Cohen-Kashi Malina
0000-0002-0958-7595,0000-0002-0958-7595,Keti Cohen-Kashi Malina
0000-0002-0960-6274,0000-0002-0960-6274,Katerina Konstantoulea
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0964-676X,0000-0002-0964-676X,Giorgio Ascoli
0000-0002-0968-8927,0000-0002-0968-8927,Anastasia Brodovskaya
0000-0002-0969-0066,0000-0002-0969-0066,Noah Johnson
0000-0002-0970-1060,0000-0002-0970-1060,Nathalie Moussa
0000-0002-0970-2821,0000-0002-0970-2821,Heike Faßbender
0000-0002-0973-1868,0000-0002-0973-1868,mlee37 Lee
0000-0002-0974-0457,0000-0002-0974-0457,Kai Jakob Brunner
0000-0002-0974-4626,0000-0002-0974-4626,Ayman ABODAIF
0000-0002-0975-7910,0000-0002-0975-7910,Heather P. Williams
0000-0002-0979-4447,0000-0002-0979-4447,Liliane Camargos
0000-0002-0984-2373,0000-0002-0984-2373,Stefano FILACORDA
0000-0002-0985-7268,0000-0002-0985-7268,Jordan Schultz
0000-0002-0989-2581,0000-0002-0989-2581,Verônica Coelho
0000-0002-0992-3210,0000-0002-0992-3210,Petra E. Vértes
0000-0002-0994-7706,0000-0002-0994-7706,Ann Lohof
0000-0002-0996-790X,0000-0002-0996-790X,Karyna Mishchanchuk
0000-0002-0998-8372,0000-0002-0998-8372,Thomas Madsen
0000-0002-0998-9770,0000-0002-0998-9770,Nelson Totah
0000-0002-0999-4588,0000-0002-0999-4588,Daniel Rikli
0000-0002-1001-8082,0000-0002-1001-8082,Amira Oraby
0000-0002-1002-7288,0000-0002-1002-7288,Carla Miller
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1007-9061,0000-0002-1007-9061,Shreejoy Tripathy
0000-0002-1008-1057,0000-0002-1008-1057,Adam Lu
0000-0002-1008-3407,0000-0002-1008-3407,Sobanawartiny Wijeakumar
0000-0002-1008-6886,0000-0002-1008-6886,Petr Hnětynka
0000-0002-1009-2549,0000-0002-1009-2549,Artoghrul Alishbayli
0000-0002-1012-3616,0000-0002-1012-3616,Vijila Chellappan
0000-0002-1013-3013,0000-0002-1013-3013,James Isbister
0000-0002-1013-3013,0000-0002-1013-3013,James Isbister
0000-0002-1013-3013,0000-0002-1013-3013,James Isbister
0000-0002-1013-3013,0000-0002-1013-3013,James Isbister
0000-0002-1015-1772,0000-0002-1015-1772,Eiman Azim
0000-0002-1016-1970,0000-0002-1016-1970,Luc Pellerin
0000-0002-1022-1355,0000-0002-1022-1355,Mihaly Voroslakos
0000-0002-1022-1355,0000-0002-1022-1355,Mihaly Voroslakos
0000-0002-1022-4783,0000-0002-1022-4783,Moises Selman
0000-0002-1027-422X,0000-0002-1027-422X,Elzbieta Jankowska
0000-0002-1027-422X,0000-0002-1027-422X,Elzbieta Jankowska
0000-0002-1029-0158,0000-0002-1029-0158,Timothy O'Leary
0000-0002-1030-824X,0000-0002-1030-824X,James Schummers
0000-0002-1030-824X,0000-0002-1030-824X,James Schummers
0000-0002-1034-606X,0000-0002-1034-606X,Emmanuel Valjent
0000-0002-1034-606X,0000-0002-1034-606X,Emmanuel Valjent
0000-0002-1036-6386,0000-0002-1036-6386,
0000-0002-1039-4985,0000-0002-1039-4985,Jean-Francois Poulin
0000-0002-1040-8013,0000-0002-1040-8013,FLETCHER TAYLOR
0000-0002-1041-3963,0000-0002-1041-3963,Stephan Schleim
0000-0002-1043-8415,0000-0002-1043-8415,CLARA GARCIA MOMPO
0000-0002-1044-3935,0000-0002-1044-3935,Michael Mansfield
0000-0002-1044-7848,0000-0002-1044-7848,Wilberto  Pacheco
0000-0002-1045-1337,0000-0002-1045-1337,Hirofumi Morishita
0000-0002-1045-1337,0000-0002-1045-1337,Hirofumi Morishita
0000-0002-1046-1201,0000-0002-1046-1201,Spyridon Chavlis
0000-0002-1046-1201,0000-0002-1046-1201,Spyridon Chavlis
0000-0002-1049-1697,0000-0002-1049-1697,Michele Insanally
0000-0002-1050-9981,0000-0002-1050-9981,Jonathan Arreguit
0000-0002-1051-318X,0000-0002-1051-318X,Lena Heinemann
0000-0002-1051-9952,0000-0002-1051-9952,W. Norman  Scott 
0000-0002-1055-1645,0000-0002-1055-1645,Evan Cudone
0000-0002-1061-1716,0000-0002-1061-1716,Nuno Silva
0000-0002-1061-4909,0000-0002-1061-4909,Robert Friedman
0000-0002-1063-6737,0000-0002-1063-6737,Ryan McGinn
0000-0002-1063-6737,0000-0002-1063-6737,Ryan McGinn
0000-0002-1064-7057,0000-0002-1064-7057,Angela G. Jackson-Summers
0000-0002-1066-5677,0000-0002-1066-5677,Michal Otyepka
0000-0002-1066-5845,0000-0002-1066-5845,Damin Si
0000-0002-1067-4178,0000-0002-1067-4178,Sufan Chien
0000-0002-1068-7649,0000-0002-1068-7649,Notter Olivier
0000-0002-1070-7128,0000-0002-1070-7128,Fabrice Laussy
0000-0002-1070-7929,0000-0002-1070-7929,Massimo Mantegazza
0000-0002-1070-7929,0000-0002-1070-7929,Massimo Mantegazza
0000-0002-1070-7929,0000-0002-1070-7929,Massimo Mantegazza
0000-0002-1070-7929,0000-0002-1070-7929,Massimo Mantegazza
0000-0002-1071-3077,0000-0002-1071-3077,Michal Pospisil
0000-0002-1075-9374,0000-0002-1075-9374,Lu Dong
0000-0002-1076-1220,0000-0002-1076-1220,Felix Tretter
0000-0002-1076-2768,0000-0002-1076-2768,Aristeidis Chandrinos
0000-0002-1080-8439,0000-0002-1080-8439,Nigel Jones
0000-0002-1086-000X,0000-0002-1086-000X,azizollah abbasi
0000-0002-1086-4369,0000-0002-1086-4369,Aayushi Patel
0000-0002-1087-0443,0000-0002-1087-0443,Darpan Chakraborty
0000-0002-1088-7077,0000-0002-1088-7077,Ella Janotte
0000-0002-1088-8029,0000-0002-1088-8029,Robert Lucas
0000-0002-1089-5675,0000-0002-1089-5675,Mauricio Barahona
0000-0002-1089-5675,0000-0002-1089-5675,Mauricio Barahona
0000-0002-1089-5675,0000-0002-1089-5675,Mauricio Barahona
0000-0002-1089-5675,0000-0002-1089-5675,Mauricio Barahona
0000-0002-1089-5675,0000-0002-1089-5675,Mauricio Barahona
0000-0002-1090-579X,0000-0002-1090-579X,Neelke Doorn
0000-0002-1096-1783,0000-0002-1096-1783,Jang-Sik Lee
0000-0002-1097-8331,0000-0002-1097-8331,gloria breghi
0000-0002-1097-9326,0000-0002-1097-9326,PhD IRATXE MADARIETA-PARDO
0000-0002-1103-0649,0000-0002-1103-0649,Timur Gureyev
0000-0002-1104-2666,0000-0002-1104-2666,Luke Schmitt
0000-0002-1109-8838,0000-0002-1109-8838,Aaron Wilber
0000-0002-1112-5832,0000-0002-1112-5832,Stephen Van Hooser
0000-0002-1114-8081,0000-0002-1114-8081,Gowri Manohari Somasekhar
0000-0002-1116-9229,0000-0002-1116-9229,Umer Najib
0000-0002-1117-057X,0000-0002-1117-057X,Wei Hao
0000-0002-1117-5506,0000-0002-1117-5506,Valiollah Mashayekhi
0000-0002-1117-9734,0000-0002-1117-9734,THEODORA KERAMITSOGLOU
0000-0002-1118-981X,0000-0002-1118-981X,Anli Liu
0000-0002-1121-6072,0000-0002-1121-6072,Ana Munoz Manchado
0000-0002-1122-5913,0000-0002-1122-5913,Franck Ramus
0000-0002-1123-0958,0000-0002-1123-0958,Jason Herrick
0000-0002-1123-2929,0000-0002-1123-2929,Thomas Burns
0000-0002-1124-7848,0000-0002-1124-7848,Simon Calaminus
0000-0002-1129-7116,0000-0002-1129-7116,Estrella Rausell Tamayo
0000-0002-1135-2429,0000-0002-1135-2429,Maike Altenrath
0000-0002-1135-8628,0000-0002-1135-8628,Anders Q. Nyrud
0000-0002-1140-0320,0000-0002-1140-0320,GABRIELE ARNULFO
0000-0002-1140-3556,0000-0002-1140-3556,Adalberto Merighi
0000-0002-1140-3556,0000-0002-1140-3556,Adalberto Merighi
0000-0002-1142-7929,0000-0002-1142-7929,Nicole Crowley
0000-0002-1147-3917,0000-0002-1147-3917,Chi Ma
0000-0002-1151-2189,0000-0002-1151-2189,Stanislav Fomin
0000-0002-1162-1481,0000-0002-1162-1481,Matthijs Dorst
0000-0002-1162-1481,0000-0002-1162-1481,Matthijs Dorst
0000-0002-1162-1481,0000-0002-1162-1481,Matthijs Dorst
0000-0002-1167-6271,0000-0002-1167-6271,Min Tsao
0000-0002-1168-8299,0000-0002-1168-8299,John Peacock
0000-0002-1169-5149,0000-0002-1169-5149,Mikhail Krivonosov
0000-0002-1169-7486,0000-0002-1169-7486,Daniela Huppenkothen
0000-0002-1173-9893,0000-0002-1173-9893,Pierre-Emmanuel Douarre
0000-0002-1174-1627,0000-0002-1174-1627,Benjamin Goldberg
0000-0002-1175-0734,0000-0002-1175-0734,Can Liu
0000-0002-1177-7101,0000-0002-1177-7101,MUYIWA EMMANUEL DAGUNDURO
0000-0002-1179-0576,0000-0002-1179-0576,Rasoul Jafarzadeh Bahrbeig
0000-0002-1179-7401,0000-0002-1179-7401,MARIANO ALBERTO GARCIA VELLISCA
0000-0002-1184-6453,0000-0002-1184-6453,Viktoria Tihonova
0000-0002-1185-4234,0000-0002-1185-4234,Takatoshi Kiba
0000-0002-1187-098X,0000-0002-1187-098X,Kai-Wen He
0000-0002-1189-1350,0000-0002-1189-1350,Dmitrii Suchkov
0000-0002-1190-2814,0000-0002-1190-2814,Richard Carson
0000-0002-1190-2814,0000-0002-1190-2814,Richard Carson
0000-0002-1193-0997,0000-0002-1193-0997,Lars Friedrich
0000-0002-1195-8420,0000-0002-1195-8420,Emma Kelly
0000-0002-1197-5458,0000-0002-1197-5458,Anna Nigri
0000-0002-1201-1642,0000-0002-1201-1642,Bogda Koczwara
0000-0002-1202-4363,0000-0002-1202-4363,Dirk Schubert
0000-0002-1202-4363,0000-0002-1202-4363,Dirk Schubert
0000-0002-1202-4363,0000-0002-1202-4363,Dirk Schubert
0000-0002-1202-4363,0000-0002-1202-4363,Dirk Schubert
0000-0002-1202-4363,0000-0002-1202-4363,Dirk Schubert
0000-0002-1202-4363,0000-0002-1202-4363,Dirk Schubert
0000-0002-1203-9952,0000-0002-1203-9952,Jaime  Espinosa Garcia San Roman
0000-0002-1205-1329,0000-0002-1205-1329,Olena Khlystova
0000-0002-1206-3557,0000-0002-1206-3557,José Ilberto Fonceca Junior
0000-0002-1209-875X,0000-0002-1209-875X,Liya Ding
0000-0002-1209-875X,0000-0002-1209-875X,Liya Ding
0000-0002-1209-875X,0000-0002-1209-875X,Liya Ding
0000-0002-1209-875X,0000-0002-1209-875X,Liya Ding
0000-0002-1209-875X,0000-0002-1209-875X,Liya Ding
0000-0002-1209-875X,0000-0002-1209-875X,Liya Ding
0000-0002-1209-875X,0000-0002-1209-875X,Liya Ding
0000-0002-1212-6888,0000-0002-1212-6888,Annemarie Wagemakers
0000-0002-1213-1361,0000-0002-1213-1361,Carlos M. Duarte
0000-0002-1220-2326,0000-0002-1220-2326,Beth Middleton
0000-0002-1221-5207,0000-0002-1221-5207,Riccardo ZECCHINA
0000-0002-1222-6678,0000-0002-1222-6678,Ilona Merikanto
0000-0002-1223-2672,0000-0002-1223-2672,Robin Ashinoff
0000-0002-1223-8927,0000-0002-1223-8927,JGP Vasquez
0000-0002-1224-2758,0000-0002-1224-2758,Derek Sieburth
0000-0002-1224-6986,0000-0002-1224-6986,Emma Anne Harris
0000-0002-1228-830X,0000-0002-1228-830X,Juan Campos
0000-0002-1230-5333,0000-0002-1230-5333,Chong Guo
0000-0002-1230-6811,0000-0002-1230-6811,Robert Froemke
0000-0002-1230-6811,0000-0002-1230-6811,Robert Froemke
0000-0002-1230-6811,0000-0002-1230-6811,Robert Froemke
0000-0002-1230-6811,0000-0002-1230-6811,Robert Froemke
0000-0002-1230-6811,0000-0002-1230-6811,Robert Froemke
0000-0002-1230-6811,0000-0002-1230-6811,Robert Froemke
0000-0002-1230-6811,0000-0002-1230-6811,Robert Froemke
0000-0002-1230-6811,0000-0002-1230-6811,Robert Froemke
0000-0002-1230-6811,0000-0002-1230-6811,Robert Froemke
0000-0002-1230-6811,0000-0002-1230-6811,Robert Froemke
0000-0002-1235-3765,0000-0002-1235-3765,Zhenzhong Ma
0000-0002-1239-4612,0000-0002-1239-4612,Christine Sara Liu
0000-0002-1239-8250,0000-0002-1239-8250,Pierre-Alexandre Fonta
0000-0002-1240-5553,0000-0002-1240-5553,Andreas Dräger
0000-0002-1245-198X,0000-0002-1245-198X,Alba Gutiérrez
0000-0002-1251-1380,0000-0002-1251-1380,ALESSANDRO BERTOLINO
0000-0002-1251-1380,0000-0002-1251-1380,ALESSANDRO BERTOLINO
0000-0002-1252-8895,0000-0002-1252-8895,David Michels
0000-0002-1256-9515,0000-0002-1256-9515,Yonatan Katz
0000-0002-1256-9515,0000-0002-1256-9515,Yonatan Katz
0000-0002-1256-9515,0000-0002-1256-9515,Yonatan Katz
0000-0002-1257-6504,0000-0002-1257-6504,Gregory Basil
0000-0002-1258-9639,0000-0002-1258-9639,Madhav Vinodh
0000-0002-1260-9011,0000-0002-1260-9011,Viviana Siless
0000-0002-1265-7531,0000-0002-1265-7531,Carla Sofia Gomes Silva
0000-0002-1268-6180,0000-0002-1268-6180,John  Ipsen
0000-0002-1268-6180,0000-0002-1268-6180,John  Ipsen
0000-0002-1270-764X,0000-0002-1270-764X,Anna Buckenmayer
0000-0002-1272-1804,0000-0002-1272-1804,Simon Blauza
0000-0002-1272-2284,0000-0002-1272-2284,Nevena Radonjic
0000-0002-1277-4447,0000-0002-1277-4447,Gianluca Baldassarre
0000-0002-1278-2594,0000-0002-1278-2594,Moritz Mall
0000-0002-1281-0815,0000-0002-1281-0815,Matthew G. Gold
0000-0002-1283-8586,0000-0002-1283-8586,Helena Huang
0000-0002-1283-8586,0000-0002-1283-8586,Helena Huang
0000-0002-1285-3348,0000-0002-1285-3348,Ina Thome
0000-0002-1285-8456,0000-0002-1285-8456,Maryam Honardoost
0000-0002-1286-141X,0000-0002-1286-141X,Ramon Bonegio
0000-0002-1290-0351,0000-0002-1290-0351,Nikolaos Chrysanthidis
0000-0002-1290-2621,0000-0002-1290-2621,Felipe N. Oliveira-Lopes
0000-0002-1291-0728,0000-0002-1291-0728,Kirsten Harvey
0000-0002-1295-9185,0000-0002-1295-9185,Robert K. Naumann
0000-0002-1295-9185,0000-0002-1295-9185,Robert K. Naumann
0000-0002-1302-8761,0000-0002-1302-8761,Sebastian Paris
0000-0002-1303-036X,0000-0002-1303-036X,Craig Humphrey
0000-0002-1305-6711,0000-0002-1305-6711,Paul Turko
0000-0002-1308-4237,0000-0002-1308-4237,Andrei Losev
0000-0002-1310-3370,0000-0002-1310-3370,Michal Rivlin
0000-0002-1310-869X,0000-0002-1310-869X,Bo Wang
0000-0002-1313-0301,0000-0002-1313-0301,Thomas Nolin
0000-0002-1313-2526,0000-0002-1313-2526,Philip Shaw
0000-0002-1314-3305,0000-0002-1314-3305,Abeer Baamir
0000-0002-1316-5985,0000-0002-1316-5985,Cedric Berger
0000-0002-1320-4761,0000-0002-1320-4761,Haowen Dang
0000-0002-1324-0316,0000-0002-1324-0316,Mingyang Song
0000-0002-1324-6611,0000-0002-1324-6611,Iryna Ethell
0000-0002-1324-7278,0000-0002-1324-7278,CJ Heckman
0000-0002-1325-2085,0000-0002-1325-2085,Moonil Son
0000-0002-1331-387X,0000-0002-1331-387X,Jack Williams
0000-0002-1333-3176,0000-0002-1333-3176,Leonid Moroz
0000-0002-1334-2822,0000-0002-1334-2822,Miguel A Merchan
0000-0002-1337-8083,0000-0002-1337-8083,Rodrigo Ponce
0000-0002-1338-2517,0000-0002-1338-2517,David Tischfield
0000-0002-1341-0581,0000-0002-1341-0581,Nora Isela Rios Sarabia
0000-0002-1341-5665,0000-0002-1341-5665,John K.  Crane
0000-0002-1342-0835,0000-0002-1342-0835,George Chen
0000-0002-1345-2204,0000-0002-1345-2204,Andrea Sattin
0000-0002-1345-6360,0000-0002-1345-6360,David Leopold
0000-0002-1349-0884,0000-0002-1349-0884,Christopher Christophi
0000-0002-1350-2849,0000-0002-1350-2849,Muhamad Hilmil Muchtar Aditya Pradana
0000-0002-1354-2648,0000-0002-1354-2648,Boonnada Pamornpathomkul
0000-0002-1354-3472,0000-0002-1354-3472,William Muñoz
0000-0002-1354-3472,0000-0002-1354-3472,William Muñoz
0000-0002-1358-8937,0000-0002-1358-8937,Philippe Vincent-Lamarre
0000-0002-1361-4023,0000-0002-1361-4023,Zhilong Chen
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1362-4635,0000-0002-1362-4635,Rishikesh Narayanan
0000-0002-1368-0346,0000-0002-1368-0346,Tanika Bawa
0000-0002-1371-418X,0000-0002-1371-418X,Asbel Manuel Jacobo
0000-0002-1372-4775,0000-0002-1372-4775,Demetris Soteropoulos
0000-0002-1372-4775,0000-0002-1372-4775,Demetris Soteropoulos
0000-0002-1375-6240,0000-0002-1375-6240,Shan Ward
0000-0002-1376-8751,0000-0002-1376-8751,Kenneth Meier
0000-0002-1377-9899,0000-0002-1377-9899,Rui Nunes
0000-0002-1378-2991,0000-0002-1378-2991,Deepa Issar
0000-0002-1379-8539,0000-0002-1379-8539,Tapajit Dey
0000-0002-1381-5108,0000-0002-1381-5108,KAIKO MUBITA
0000-0002-1381-5351,0000-0002-1381-5351,Dipan Patel
0000-0002-1381-5992,0000-0002-1381-5992,Anneke Miedema
0000-0002-1383-8166,0000-0002-1383-8166,Luz S. Marin
0000-0002-1389-5857,0000-0002-1389-5857,Igor Timofeev
0000-0002-1390-9331,0000-0002-1390-9331,Rany Makarem
0000-0002-1400-6820,0000-0002-1400-6820,Fenna Krienen
0000-0002-1400-7858,0000-0002-1400-7858,Elisabeth Engl
0000-0002-1401-0117,0000-0002-1401-0117,Georg Keller
0000-0002-1402-0083,0000-0002-1402-0083,Wei Lin Leong
0000-0002-1405-7089,0000-0002-1405-7089,Daniel Hoyer
0000-0002-1405-9885,0000-0002-1405-9885,Mario Vicente Rubio Teves
0000-0002-1405-9885,0000-0002-1405-9885,Mario Vicente Rubio Teves
0000-0002-1405-9885,0000-0002-1405-9885,Mario Vicente Rubio Teves
0000-0002-1406-2398,0000-0002-1406-2398,Bart Goes
0000-0002-1408-495X,0000-0002-1408-495X,
0000-0002-1411-6317,0000-0002-1411-6317,Fumi Katsuki
0000-0002-1413-3619,0000-0002-1413-3619,Kelsey O'Connor
0000-0002-1415-8912,0000-0002-1415-8912,Francesca Macchi
0000-0002-1416-2065,0000-0002-1416-2065,Thomas Braun
0000-0002-1416-2065,0000-0002-1416-2065,Thomas Braun
0000-0002-1416-2065,0000-0002-1416-2065,Thomas Braun
0000-0002-1416-2065,0000-0002-1416-2065,Thomas Braun
0000-0002-1416-2065,0000-0002-1416-2065,Thomas Braun
0000-0002-1417-8606,0000-0002-1417-8606,Roque Vargas Huamán 
0000-0002-1423-2203,0000-0002-1423-2203,Alejandra Figueroa
0000-0002-1428-5946,0000-0002-1428-5946,Ian Stevenson
0000-0002-1428-6543,0000-0002-1428-6543,Lubaina Arsiwala
0000-0002-1431-7717,0000-0002-1431-7717,Clément Léna
0000-0002-1432-4984,0000-0002-1432-4984,Mohitkumar Gangwani
0000-0002-1435-1317,0000-0002-1435-1317,Gordon McAllister
0000-0002-1437-0147,0000-0002-1437-0147,Kathryn Kadash-Edmondson
0000-0002-1439-3701,0000-0002-1439-3701,Ivo Hendriks
0000-0002-1442-3384,0000-0002-1442-3384,Denise Aubert
0000-0002-1444-2462,0000-0002-1444-2462,John Alexander
0000-0002-1444-3414,0000-0002-1444-3414,
0000-0002-1447-2725,0000-0002-1447-2725,Andrew Eisen
0000-0002-1448-4566,0000-0002-1448-4566,Qianyi Li
0000-0002-1452-0889,0000-0002-1452-0889,B. Ogan Mancarci
0000-0002-1452-0889,0000-0002-1452-0889,B. Ogan Mancarci
0000-0002-1454-7512,0000-0002-1454-7512,Kumi Ozaki
0000-0002-1456-2149,0000-0002-1456-2149,Kenji Mizuseki
0000-0002-1457-8028,0000-0002-1457-8028,Christopher Reid
0000-0002-1458-8234,0000-0002-1458-8234,Michael Kim
